,0,1,2,3,4,5
3986,105859123,1/8/15 0:00,8:15:19 AM,NYPD,"""Animal Abuse""","""CSMS SR"""
3987,106081413,1/17/15 0:00,11:36:39 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
3988,105711770,1/2/15 0:00,1:28:21 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
3989,106702765,2/12/15 0:00,12:39:55 PM,3/1/01,"""Washington's Birthday Information""","""Information Provided"""
3990,106778272,2/16/15 0:00,10:30:21 AM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
3991,106589573,2/7/15 0:00,6:00:48 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
3992,106286465,1/26/15 0:00,8:58:18 AM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
3993,106767547,2/16/15 0:00,12:04:19 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
3994,106087362,1/18/15 0:00,2:04:26 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
3995,106649252,2/10/15 0:00,1:13:30 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Internal Transfer"""
3996,105935062,1/12/15 0:00,3:06:01 PM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
3997,106114547,1/20/15 0:00,4:26:08 PM,DOF,"""DRIE - Initial Application""","""Internal Transfer"""
3998,106361747,1/29/15 0:00,11:24:01 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Universal Intake SR"""
3999,106377715,1/29/15 0:00,11:08:40 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4000,105899770,1/10/15 0:00,12:25:28 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4001,106476106,2/3/15 0:00,11:00:17 AM,DSNY,"""Snow or Ice - Sidewalk Shoveling Rules""","""Information Provided"""
4002,106106306,1/19/15 0:00,11:09:18 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4003,105917474,1/12/15 0:00,12:58:12 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4004,106620956,2/9/15 0:00,10:41:29 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4005,105844669,1/8/15 0:00,5:44:32 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4006,106224558,1/23/15 0:00,3:52:57 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4007,106231312,1/24/15 0:00,5:21:18 AM,DSNY,"""Noise from a Garbage Truck - DSNY""","""Information Provided"""
4008,106153752,1/21/15 0:00,1:42:55 PM,3/1/01,"""211 Information""","""Information Provided"""
4009,106065150,1/16/15 0:00,12:33:57 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4010,106595816,2/9/15 0:00,1:30:15 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4011,105822233,1/7/15 0:00,5:44:01 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
4012,106380103,1/29/15 0:00,6:03:46 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4013,106416460,1/31/15 0:00,9:38:27 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Universal Intake SR"""
4014,106106989,1/19/15 0:00,3:06:39 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
4015,106212974,1/23/15 0:00,4:27:16 PM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
4016,106468660,2/3/15 0:00,8:53:43 AM,HPD,"""Power Outage in Residential Building""","""Routed to Web Page"""
4017,106018956,1/15/15 0:00,3:23:27 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4018,106136743,1/20/15 0:00,1:24:06 PM,NYPD,"""Illegal Eviction or Lockout""","""Hot Transfer 911"""
4019,105809625,1/6/15 0:00,6:58:41 PM,DSNY,"""Illegal Dumping - Past""","""Internal Transfer"""
4020,105774903,1/5/15 0:00,8:12:57 PM,NYPD,"""Dangerous Location or Situation""","""Hot Transfer 911"""
4021,105708297,1/1/15 0:00,3:10:10 PM,3/1/01,"""New Year's Holiday Information""","""Information Provided"""
4022,106119024,1/20/15 0:00,2:01:36 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4023,106081876,1/17/15 0:00,3:31:41 PM,DSNY,"""Abandoned Vehicle Without Plates on Public Property""","""Universal Intake SR"""
4024,105981490,1/14/15 0:00,3:50:11 PM,DSNY,"""CFC and Freon Removal - Appointment""","""Routed to Web Page"""
4025,106223836,1/23/15 0:00,9:21:17 PM,HPD,"""Water Complaint - Apartment""","""Internal Transfer"""
4026,105918813,1/12/15 0:00,9:52:04 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4027,105717130,1/2/15 0:00,12:06:51 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4028,106669855,2/11/15 0:00,5:50:24 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
4029,106111998,1/19/15 0:00,1:56:27 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
4030,106524220,2/4/15 0:00,3:26:37 PM,NYPD,"""Harassment""","""Hot Transfer 911"""
4031,106333593,1/28/15 0:00,12:35:49 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4032,105782599,1/5/15 0:00,8:30:34 PM,DOF,"""Red Light Camera Violation Lookup - Notice of Liability Number or Plate Number Known""","""Routed to Web Page"""
4033,106575274,2/6/15 0:00,12:41:07 PM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
4034,106366220,1/29/15 0:00,7:33:39 AM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Internal Transfer"""
4035,105828663,1/7/15 0:00,7:37:08 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Information Provided"""
4036,106155179,1/21/15 0:00,12:36:08 PM,DOF,"""Property Tax Assistance - School Tax Relief (STAR)""","""Internal Transfer"""
4037,105722116,1/2/15 0:00,3:00:51 PM,DOF,"""NOPV - Annual Notice of Property Value Information""","""Information Provided"""
4038,106427861,2/1/15 0:00,11:59:21 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
4039,105836248,1/7/15 0:00,11:48:25 AM,HPD,"""Service Request Status - HPD Status Not Found""","""Routed to Web Page"""
4040,106433935,2/1/15 0:00,9:48:16 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4041,106629466,2/9/15 0:00,2:29:06 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4042,106665062,2/10/15 0:00,11:50:21 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4043,105713963,1/1/15 0:00,4:26:51 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
4044,106024915,1/15/15 0:00,1:48:11 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4045,106728282,2/13/15 0:00,3:06:49 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4046,106036269,1/15/15 0:00,8:53:41 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4047,106236261,1/24/15 0:00,11:48:00 AM,NYPD,"""Traffic - Emergency Condition""","""Hot Transfer 911"""
4048,106721297,2/12/15 0:00,11:05:03 AM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
4049,106786633,2/16/15 0:00,9:41:33 AM,3/1/01,"""Service Request Status - General""","""Information Provided"""
4050,105706878,1/1/15 0:00,11:44:36 PM,NYPD,"""Noise from Club or Bar""","""CSMS SR"""
4051,106529471,2/5/15 0:00,9:36:49 PM,HPD,"""Affordable Housing Information - English""","""Information Provided"""
4052,106295474,1/26/15 0:00,12:58:20 PM,3/1/01,"""Planned Bridge, Highway and Street Closures - Staten Island""","""Information Provided"""
4053,105763330,1/5/15 0:00,8:29:23 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4054,105838221,1/8/15 0:00,11:00:42 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
4055,105990675,1/14/15 0:00,12:11:21 PM,DSNY,"""Ice on Roadway - Non-Storm Condition""","""Internal Transfer"""
4056,106020608,1/15/15 0:00,10:27:28 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4057,106290098,1/26/15 0:00,4:58:45 PM,NYPD,"""Hot Transfer 911""","""Hot Transfer 911"""
4058,106578708,2/6/15 0:00,8:13:07 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4059,105839236,1/8/15 0:00,7:21:23 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4060,106666458,2/10/15 0:00,9:14:15 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
4061,105813894,1/7/15 0:00,10:59:21 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
4062,106385969,1/30/15 0:00,2:18:40 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
4063,106622679,2/9/15 0:00,1:55:40 PM,NYPD,"""Find a Police Precinct or PSA by Name""","""Information Provided"""
4064,105848113,1/8/15 0:00,8:55:35 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4065,106495200,2/3/15 0:00,9:04:47 AM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4066,106130226,1/20/15 0:00,9:15:33 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4067,106106499,1/19/15 0:00,4:19:45 PM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
4068,105987090,1/14/15 0:00,7:43:32 AM,DSNY,"""Illegal Dumping - Chronic""","""Information Provided"""
4069,106765902,2/15/15 0:00,2:20:10 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4070,106496075,2/3/15 0:00,4:45:22 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4071,106541931,2/5/15 0:00,9:09:40 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
4072,106772597,2/15/15 0:00,9:10:00 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
4073,106471487,2/3/15 0:00,4:23:14 PM,3/1/01,"""Birth Certificates from Puerto Rico""","""Information Provided"""
4074,106436319,2/1/15 0:00,11:38:10 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4075,106130590,1/20/15 0:00,1:20:32 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4076,106693351,2/11/15 0:00,1:47:07 PM,DSNY,"""Garbage or Recycling Storage Complaint - Outside Building""","""Internal Transfer"""
4077,105749504,1/4/15 0:00,1:29:56 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4078,105773613,1/5/15 0:00,11:54:57 AM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
4079,106338975,1/28/15 0:00,10:30:24 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4080,106629376,2/9/15 0:00,3:29:51 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4081,106708148,2/12/15 0:00,7:18:27 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4082,106125596,1/20/15 0:00,8:03:18 PM,DOF,"""SCRIE - Assistance - Senior Participant""","""CSMS SR"""
4083,106057488,1/16/15 0:00,3:53:37 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4084,106789320,2/16/15 0:00,12:03:10 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4085,106422732,1/31/15 0:00,2:44:30 PM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
4086,105954368,1/13/15 0:00,8:29:29 AM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
4087,105940862,1/12/15 0:00,12:17:00 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4088,106005208,1/14/15 0:00,4:32:53 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
4089,106074562,1/17/15 0:00,5:30:18 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4090,106118232,1/20/15 0:00,8:44:42 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4091,106346086,1/28/15 0:00,10:34:58 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4092,105810449,1/6/15 0:00,3:39:12 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
4093,106744598,2/13/15 0:00,8:47:18 AM,DOF,"""Tax Fraud and Evasion""","""Transfer to City Agency"""
4094,105903645,1/10/15 0:00,8:44:31 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4095,106618730,2/9/15 0:00,5:13:55 PM,DOF,"""Fight a Parking Ticket - In Person""","""Information Provided"""
4096,106439995,2/2/15 0:00,7:20:02 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4097,106530165,2/5/15 0:00,11:40:39 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Information Provided"""
4098,106784969,2/16/15 0:00,7:07:55 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4099,105942997,1/12/15 0:00,10:27:24 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Internal Transfer"""
4100,105833730,1/7/15 0:00,1:10:36 PM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
4101,106218158,1/23/15 0:00,11:21:48 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
4102,106802662,2/17/15 0:00,8:55:31 AM,DOF,"""Lien Sale Information""","""Internal Transfer"""
4103,106123268,1/20/15 0:00,10:49:14 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
4104,106024632,1/15/15 0:00,1:30:09 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4105,105918257,1/12/15 0:00,4:51:14 PM,DSNY,"""Blocked Street - Garbage, Merchandise, Dumpster or Trash Can""","""Internal Transfer"""
4106,106256765,1/25/15 0:00,6:09:16 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4107,106656811,2/10/15 0:00,10:25:18 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
4108,106445453,2/2/15 0:00,3:11:38 PM,NYPD,"""Harassment""","""Hot Transfer 911"""
4109,106794655,2/16/15 0:00,4:47:52 PM,3/1/01,"""Interpreting Parking or Traffic Sign or Regulation""","""Information Provided"""
4110,106742985,2/13/15 0:00,4:24:04 PM,NYPD,"""Foul Odor from Unknown Source""","""Hot Transfer 911"""
4111,106025073,1/15/15 0:00,10:51:01 PM,DSNY,"""Collection Bin Removal Request""","""Information Provided"""
4112,106155725,1/21/15 0:00,4:21:44 PM,HPD,"""Water Leak in Apartment""","""Routed to Web Page"""
4113,105806260,1/6/15 0:00,6:57:40 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4114,105937457,1/12/15 0:00,11:19:31 AM,DSNY,"""Commercial Waste Disposal for Professionals in Residential Buildings - ProFee""","""Information Provided"""
4115,106313027,1/27/15 0:00,3:27:35 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4116,106266585,1/26/15 0:00,2:40:34 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4117,106490668,2/3/15 0:00,9:26:49 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4118,106402147,1/30/15 0:00,12:30:52 PM,DSNY,"""CFC and Freon Removal - Appointment - Storm Delays""","""Information Provided"""
4119,106799596,2/16/15 0:00,1:23:17 PM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
4120,106162607,1/21/15 0:00,9:52:56 AM,DSNY,"""Missed Recycling Collection""","""Information Provided"""
4121,106089646,1/18/15 0:00,2:44:02 PM,HPD,"""Elevator Maintenance Complaint in Residential Building""","""Routed to Web Page"""
4122,106441742,2/2/15 0:00,4:43:26 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4123,105757591,1/4/15 0:00,12:24:41 PM,HPD,"""Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy""","""Internal Transfer"""
4124,106298890,1/26/15 0:00,12:22:39 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
4125,106702794,2/12/15 0:00,10:04:27 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4126,106500135,2/4/15 0:00,3:48:16 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4127,106349462,1/28/15 0:00,4:51:00 PM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4128,106337311,1/28/15 0:00,8:47:31 PM,DSNY,"""Illegal Dumping - Past""","""Information Provided"""
4129,106299896,1/27/15 0:00,6:26:35 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4130,105720977,1/2/15 0:00,2:50:50 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4131,106141286,1/20/15 0:00,12:09:13 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
4132,105896424,1/10/15 0:00,12:53:33 PM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
4133,106465153,2/2/15 0:00,12:22:25 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4134,106310972,1/27/15 0:00,9:18:04 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4135,106586398,2/7/15 0:00,10:29:54 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4136,105907559,1/11/15 0:00,11:49:18 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4137,106581978,2/7/15 0:00,12:30:47 PM,DOF,"""Division Referral""","""Agency Closed"""
4138,106409565,1/31/15 0:00,5:34:28 PM,DOF,"""Division Referral""","""Agency Closed"""
4139,105856793,1/8/15 0:00,11:35:41 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4140,105784368,1/5/15 0:00,9:52:07 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
4141,105949433,1/13/15 0:00,3:37:09 PM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4142,106730827,2/13/15 0:00,10:45:43 AM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
4143,106215612,1/23/15 0:00,6:09:41 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4144,106741710,2/13/15 0:00,11:38:31 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4145,105792344,1/6/15 0:00,6:57:28 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4146,105874869,1/9/15 0:00,7:17:16 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4147,106101352,1/19/15 0:00,3:35:35 PM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
4148,106091697,1/19/15 0:00,12:01:38 AM,DOF,"""Find a Towed Vehicle - Plate Number Unknown - NYPD""","""Routed to Web Page"""
4149,105764365,1/5/15 0:00,5:46:31 PM,NYPD,"""Abandoned Vehicle With Plates on Public Property""","""CSMS SR"""
4150,106773735,2/16/15 0:00,7:31:43 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4151,106668819,2/11/15 0:00,8:58:33 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4152,106298598,1/26/15 0:00,2:09:55 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Information Provided"""
4153,106030646,1/15/15 0:00,10:40:44 AM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
4154,106456781,2/2/15 0:00,10:28:00 AM,DOF,"""DRIE - Initial Application""","""Internal Transfer"""
4155,106739382,2/13/15 0:00,1:50:25 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4156,106507002,2/4/15 0:00,3:38:29 PM,DOF,"""NOPV - Annual Notice of Property Value Information""","""Information Provided"""
4157,105863617,1/8/15 0:00,11:59:18 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
4158,105730823,1/2/15 0:00,3:05:52 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4159,106281534,1/26/15 0:00,12:22:14 PM,DSNY,"""Snow Removal Employment""","""Information Provided"""
4160,105850636,1/8/15 0:00,9:02:27 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4161,105743823,1/3/15 0:00,10:31:35 PM,NYPD,"""Alarm In Progress""","""Hot Transfer 911"""
4162,106399802,1/30/15 0:00,12:02:16 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
4163,106783720,2/16/15 0:00,12:20:37 PM,HPD,"""Water Complaint - Apartment""","""Routed to Web Page"""
4164,106554109,2/6/15 0:00,9:13:51 AM,DOF,"""Agency Charge Collected by the Department of Finance""","""Internal Transfer"""
4165,105889025,1/9/15 0:00,4:58:50 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4166,106430394,2/1/15 0:00,12:32:02 PM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
4167,106808769,2/17/15 0:00,10:32:53 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4168,106535957,2/5/15 0:00,4:14:57 PM,DOF,"""Booted Vehicle Information""","""Information Provided"""
4169,106610436,2/9/15 0:00,2:31:29 PM,DOF,"""Property Tax Homeowner Tax Benefit Application - General""","""Information Provided"""
4170,106454632,2/2/15 0:00,7:14:43 PM,DOF,"""Property Tax Assistance - School Tax Relief (STAR)""","""Information Provided"""
4171,106108926,1/19/15 0:00,8:51:52 AM,NYPD,"""Dangerous Location or Situation""","""Hot Transfer 911"""
4172,106501758,2/4/15 0:00,1:44:42 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Universal Intake SR"""
4173,106599493,2/8/15 0:00,3:38:55 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
4174,106787205,2/16/15 0:00,8:02:03 PM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
4175,106485535,2/3/15 0:00,11:25:25 AM,HPD,"""Affordable Housing Information - English""","""Information Provided"""
4176,106341700,1/28/15 0:00,5:29:15 PM,DOF,"""Pay Property Tax - By Mail""","""Information Provided"""
4177,106053675,1/16/15 0:00,5:08:54 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4178,106561856,2/6/15 0:00,10:36:17 AM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
4179,106769026,2/15/15 0:00,3:26:45 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
4180,106743259,2/13/15 0:00,3:43:20 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4181,106507502,2/4/15 0:00,12:12:55 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
4182,106591780,2/8/15 0:00,8:52:48 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
4183,106587442,2/7/15 0:00,11:59:35 AM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4184,106501719,2/4/15 0:00,1:21:02 PM,DOF,"""Property Tax Mailing Address Update""","""CSMS SR"""
4185,105843009,1/8/15 0:00,6:08:12 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
4186,106630114,2/9/15 0:00,1:10:53 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
4187,105932158,1/12/15 0:00,4:48:34 PM,NYPD,"""Noise from Street or Sidewalk""","""CSMS SR"""
4188,106450977,2/2/15 0:00,10:01:41 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4189,106614288,2/9/15 0:00,11:46:44 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4190,106557398,2/7/15 0:00,12:13:52 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
4191,105964115,1/13/15 0:00,8:18:33 PM,DSNY,"""Mattress or Box Spring Disposal""","""Information Provided"""
4192,106805627,2/17/15 0:00,5:29:10 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
4193,106505248,2/4/15 0:00,10:54:48 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
4194,106628109,2/9/15 0:00,4:14:00 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4195,106565887,2/6/15 0:00,11:48:10 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4196,105991100,1/14/15 0:00,7:36:20 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
4197,106326343,1/28/15 0:00,7:12:46 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
4198,106471305,2/3/15 0:00,10:56:12 PM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
4199,106616597,2/9/15 0:00,12:09:26 PM,DOF,"""Parking Ticket Hearing or Appeal Status""","""Internal Transfer"""
4200,106583870,2/7/15 0:00,10:09:41 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
4201,105914186,1/11/15 0:00,3:20:46 PM,NYPD,"""Gas Leak""","""Hot Transfer 911"""
4202,106248553,1/25/15 0:00,9:44:02 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4203,106148016,1/21/15 0:00,1:19:38 PM,DOF,"""Pay a Parking Ticket - By Mail""","""Information Provided"""
4204,105793319,1/6/15 0:00,1:45:09 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Internal Transfer"""
4205,106334510,1/28/15 0:00,3:53:54 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
4206,106564718,2/6/15 0:00,1:47:01 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Internal Transfer"""
4207,106001672,1/14/15 0:00,10:58:32 PM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
4208,106422054,1/31/15 0:00,8:26:43 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4209,106438273,2/3/15 0:00,12:04:57 AM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
4210,106035917,1/15/15 0:00,11:55:30 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
4211,106580520,2/7/15 0:00,4:52:17 PM,3/1/01,"""Documents Required to Apply for IDNYC""","""Internal Transfer"""
4212,106168585,1/21/15 0:00,5:32:41 PM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
4213,106113379,1/19/15 0:00,9:24:57 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
